,object,state,file,split,pid
318,bottle,"close,inhand",00016850_P30_05_130021_130081_0_-1_1.jpg,test,P30
319,bottle,"close,outofhand",00016857_P24_08_14821_14941_0_-2_0.jpg,test,P24
320,bottle,"open,inhand",00016746_P05_03_6061_6241_0_-1_1.jpg,validation,P05
321,bottle,"inhand,open",00015877_P01_09_175471_176341_0_-2_10.jpg,train,P01
322,bottle,"open,inhand",00016746_P05_03_6061_6241_0_-1_0.jpg,validation,P05
323,bottle,"outofhand,open",00015878_P22_10_47941_48061_1_-1_0.jpg,validation,P22
324,bottle,"close,outofhand",00015832_P03_28_4501_4711_0_-2_4.jpg,train,P03
325,bottle,"inhand,open",00015877_P01_09_175471_176341_0_-2_5.jpg,train,P01
326,bottle,"open,inhand",00015877_P01_09_175471_176341_0_-2_15.jpg,train,P01
327,bottle,inhand,00015878_P22_10_47941_48061_1_-1_2.jpg,validation,P22
328,bottle,"close,inhand",00016156_P24_05_73441_73471_0_-1_0.jpg,test,P24
329,bottle,"open,inhand",00015827_P30_05_130141_130351_1_-2_3.jpg,test,P30
330,bottle,"close,outofhand",00017354_P22_10_48601_48631_0_-1_0.jpg,validation,P22
331,bottle,"close,inhand",00015827_P30_05_130141_130351_1_-2_2.jpg,test,P30
332,bottle,"open,inhand",00015877_P01_09_175471_176341_0_-2_0.jpg,train,P01
333,bottle,"close,inhand",00015832_P03_28_4501_4711_0_-2_1.jpg,train,P03
334,bottle,"close,inhand",00015721_P08_21_40111_40441_1_-1_4.jpg,train,P08
335,bottle,"close,outofhand",00015832_P03_28_4501_4711_0_-2_0.jpg,train,P03
336,bottle,"close,inhand",00015832_P03_28_4501_4711_0_-2_3.jpg,train,P03
337,bottle,"close,outofhand",00015382_P08_26_6691_6901_1_-1_2.jpg,train,P08
338,bottle,"close,inhand",00015382_P08_26_6691_6901_1_-1_3.jpg,train,P08
339,bottle,"close,inhand",00015721_P08_21_40111_40441_1_-1_3.jpg,train,P08
340,bottle,"close,inhand",00015118_P24_05_9511_10441_0_-2_24.jpg,test,P24
341,bottle,"close,outofhand",00015382_P08_26_6691_6901_1_-1_1.jpg,train,P08
342,bottle,"close,inhand",00015118_P24_05_9511_10441_0_-2_18.jpg,test,P24
343,bottle,"close,outofhand",00015382_P08_26_6691_6901_1_-1_0.jpg,train,P08
344,bottle,"close,inhand",00015118_P24_05_9511_10441_0_-2_12.jpg,test,P24
345,bottle,"open,inhand",00014986_P01_18_154081_154441_1_-1_8.jpg,train,P01
346,bottle,"close,outofhand",00015118_P24_05_9511_10441_0_-2_0.jpg,test,P24
347,bottle,"close,inhand",00015118_P24_05_9511_10441_0_-2_6.jpg,test,P24
348,bottle,"open,outofhand",00015060_P20_04_126061_127561_0_-2_0.jpg,test,P20
349,bottle,"inhand,open",00015382_P08_26_6691_6901_1_-1_4.jpg,train,P08
350,bottle,"close,outofhand",00014986_P01_18_154081_154441_1_-1_4.jpg,train,P01
351,bottle,"open,inhand",00014694_P01_09_176401_176461_0_-1_0.jpg,train,P01
352,bottle,"close,inhand",00014944_P03_02_5311_5341_0_-1_0.jpg,train,P03
353,bottle,"close,outofhand",00014986_P01_18_154081_154441_1_-1_0.jpg,train,P01
354,bottle,"open,outofhand",00014677_P03_19_10711_10831_0_-1_2.jpg,train,P03
355,bottle,"close,outofhand",00014983_P22_10_48391_48451_0_-1_1.jpg,validation,P22
356,bottle,"open,inhand",00014695_P22_17_30031_30091_0_-1_0.jpg,validation,P22
357,bottle,"open,outofhand",00014677_P03_19_10711_10831_0_-1_1.jpg,train,P03
358,bottle,"close,outofhand",00014543_P24_05_9391_9451_0_-1_0.jpg,test,P24
359,bottle,"close,inhand",00014631_P03_09_4201_4441_1_-2_3.jpg,train,P03
360,bottle,"close,inhand",00014631_P03_09_4201_4441_1_-2_2.jpg,train,P03
361,bottle,"open,inhand",00014434_P22_10_44221_45541_1_-1_14.jpg,validation,P22
362,bottle,inhand,00014434_P22_10_44221_45541_1_-1_28.jpg,validation,P22
363,bottle,"close,outofhand",00014631_P03_09_4201_4441_1_-2_4.jpg,train,P03
364,bottle,"close,outofhand",00014631_P03_09_4201_4441_1_-2_0.jpg,train,P03
365,bottle,"open,outofhand",00014677_P03_19_10711_10831_0_-1_0.jpg,train,P03
366,bottle,"open,inhand",00014262_P01_05_33841_35101_2_-1_21.jpg,train,P01
367,bottle,"close,outofhand",00014396_P22_17_51691_51811_0_-1_1.jpg,validation,P22
368,bottle,"open,inhand",00014262_P01_05_33841_35101_2_-1_14.jpg,train,P01
369,bottle,"inhand,open",00014262_P01_05_33841_35101_2_-1_7.jpg,train,P01
370,bottle,"open,outofhand",00014434_P22_10_44221_45541_1_-1_0.jpg,validation,P22
371,bottle,"open,inhand",00014262_P01_05_33841_35101_2_-1_28.jpg,train,P01
372,bottle,"open,inhand",00014260_P03_02_9571_10501_1_-2_15.jpg,train,P03
373,bottle,"close,inhand",00014262_P01_05_33841_35101_2_-1_0.jpg,train,P01
374,bottle,"open,inhand",00014260_P03_02_9571_10501_1_-2_5.jpg,train,P03
375,bottle,"close,inhand",00014260_P03_02_9571_10501_1_-2_20.jpg,train,P03
376,bottle,"close,outofhand",00014396_P22_17_51691_51811_0_-1_0.jpg,validation,P22
377,bottle,"open,inhand",00014260_P03_02_9571_10501_1_-2_10.jpg,train,P03
378,bottle,inhand,00013641_P22_05_60781_61021_1_-2_4.jpg,validation,P22
379,bottle,"open,inhand",00013693_P02_06_54451_54601_0_-2_3.jpg,test,P02
380,bottle,"close,inhand",00013970_P22_12_30811_31051_0_-1_2.jpg,validation,P22
381,bottle,"close,outofhand",00013970_P22_12_30811_31051_0_-1_1.jpg,validation,P22
382,bottle,"close,inhand",00013641_P22_05_60781_61021_1_-2_3.jpg,validation,P22
383,bottle,"inhand,open",00013641_P22_05_60781_61021_1_-2_1.jpg,validation,P22
384,bottle,outofhand,00013970_P22_12_30811_31051_0_-1_0.jpg,validation,P22
385,bottle,"close,inhand",00013637_P08_21_33661_33811_0_-2_3.jpg,train,P08
386,bottle,"close,inhand",00013637_P08_21_33661_33811_0_-2_2.jpg,train,P08
387,bottle,"open,inhand",00013641_P22_05_60781_61021_1_-2_0.jpg,validation,P22
388,bottle,"close,inhand",00013641_P22_05_60781_61021_1_-2_2.jpg,validation,P22
389,bottle,"close,inhand",00013637_P08_21_33661_33811_0_-2_0.jpg,train,P08
390,bottle,"close,outofhand",00013578_P03_28_1261_1351_0_-1_0.jpg,train,P03
391,bottle,outofhand,00013364_P01_05_28471_28651_1_-1_3.jpg,train,P01
392,bottle,"close,inhand",00013364_P01_05_28471_28651_1_-1_1.jpg,train,P01
393,bottle,"inhand,close",00013364_P01_05_28471_28651_1_-1_0.jpg,train,P01
394,bottle,"outofhand,close",00013578_P03_28_1261_1351_0_-1_1.jpg,train,P03
395,bottle,"close,outofhand",00013364_P01_05_28471_28651_1_-1_2.jpg,train,P01
396,bottle,"outofhand,open",00013318_P01_01_58141_58171_0_-1_0.jpg,train,P01
397,bottle,"open,inhand",00012915_P24_07_43951_44011_0_-1_0.jpg,test,P24
398,bottle,"outofhand,open",00013085_P13_04_4381_4861_0_-1_4.jpg,train,P13
399,bottle,"open,outofhand",00013085_P13_04_4381_4861_0_-1_0.jpg,train,P13
400,bottle,"close,outofhand",00012854_P08_26_6691_7321_1_-2_12.jpg,train,P08
401,bottle,"open,inhand",00012788_P01_18_67531_68341_0_-1_20.jpg,train,P01
402,bottle,"close,inhand",00012854_P08_26_6691_7321_1_-2_3.jpg,train,P08
403,bottle,"open,outofhand",00012670_P01_01_75631_75931_0_-2_3.jpg,train,P01
404,bottle,"close,inhand",00012854_P08_26_6691_7321_1_-2_6.jpg,train,P08
405,bottle,"inhand,open",00012788_P01_18_67531_68341_0_-1_5.jpg,train,P01
406,bottle,"close,outofhand",00012670_P01_01_75631_75931_0_-2_0.jpg,train,P01
407,bottle,"open,inhand",00012604_P03_09_3391_3931_1_-2_0.jpg,train,P03
408,bottle,"open,outofhand",00012670_P01_01_75631_75931_0_-2_2.jpg,train,P01
409,bottle,"open,inhand",00012788_P01_18_67531_68341_0_-1_10.jpg,train,P01
410,bottle,"open,inhand",00012604_P03_09_3391_3931_1_-2_8.jpg,train,P03
411,bottle,"open,inhand",00012604_P03_09_3391_3931_1_-2_2.jpg,train,P03
412,bottle,"inhand,close",00012522_P20_04_131641_132001_0_-2_2.jpg,test,P20
413,bottle,"close,inhand",00012551_P03_19_15631_15691_0_-1_0.jpg,train,P03
414,bottle,"open,inhand",00012604_P03_09_3391_3931_1_-2_6.jpg,train,P03
415,bottle,inhand,00012522_P20_04_131641_132001_0_-2_4.jpg,test,P20
416,bottle,"open,outofhand",00012670_P01_01_75631_75931_0_-2_4.jpg,train,P01
417,bottle,outofhand,00012522_P20_04_131641_132001_0_-2_8.jpg,test,P20
418,bottle,"inhand,close",00012387_P08_07_391_661_1_-2_4.jpg,train,P08
419,bottle,"inhand,close",00012387_P08_07_391_661_1_-2_3.jpg,train,P08
420,bottle,inhand,00012387_P08_07_391_661_1_-2_2.jpg,train,P08
421,bottle,"inhand,close",00012387_P08_07_391_661_1_-2_1.jpg,train,P08
422,bottle,"close,outofhand",00012387_P08_07_391_661_1_-2_0.jpg,train,P08
423,bottle,"inhand,open",00012366_P03_19_9901_10171_1_-1_4.jpg,train,P03
424,bottle,"inhand,close",00012366_P03_19_9901_10171_1_-1_1.jpg,train,P03
425,bottle,"close,inhand",00012366_P03_19_9901_10171_1_-1_2.jpg,train,P03
426,bottle,"close,inhand",00012366_P03_19_9901_10171_1_-1_3.jpg,train,P03
427,bottle,"open,inhand",00012252_P13_04_3241_3511_0_-1_3.jpg,train,P13
428,bottle,"open,outofhand",00012366_P03_19_9901_10171_1_-1_0.jpg,train,P03
429,bottle,inhand,00012252_P13_04_3241_3511_0_-1_4.jpg,train,P13
430,bottle,"close,inhand",00012252_P13_04_3241_3511_0_-1_1.jpg,train,P13
431,bottle,"close,outofhand",00012189_P22_13_14821_14911_0_-1_0.jpg,validation,P22
432,bottle,"outofhand,close",00012243_P30_03_16201_16321_0_-1_0.jpg,test,P30
433,bottle,"inhand,close",00012243_P30_03_16201_16321_0_-1_1.jpg,test,P30
434,bottle,"open,inhand",00012048_P24_02_8491_8581_0_-1_0.jpg,test,P24
435,bottle,"close,outofhand",00012138_P01_09_2161_2401_1_-1_4.jpg,train,P01
436,bottle,"close,outofhand",00012138_P01_09_2161_2401_1_-1_1.jpg,train,P01
437,bottle,"close,outofhand",00012138_P01_09_2161_2401_1_-1_3.jpg,train,P01
438,bottle,"open,inhand",00012048_P24_02_8491_8581_0_-1_1.jpg,test,P24
439,bottle,"open,inhand",00012048_P24_02_8491_8581_0_-1_2.jpg,test,P24
440,bottle,inhand,00012138_P01_09_2161_2401_1_-1_2.jpg,train,P01
441,bottle,outofhand,00012138_P01_09_2161_2401_1_-1_0.jpg,train,P01
442,bottle,"open,inhand",00011755_P03_19_8281_8491_0_-1_3.jpg,train,P03
443,bottle,"inhand,close",00011848_P15_10_511_841_1_-1_6.jpg,test,P15
444,bottle,"inhand,open",00012788_P01_18_67531_68341_0_-1_15.jpg,train,P01
445,bottle,"open,inhand",00011755_P03_19_8281_8491_0_-1_4.jpg,train,P03
446,bottle,"open,inhand",00011755_P03_19_8281_8491_0_-1_1.jpg,train,P03
447,bottle,"close,inhand",00011755_P03_19_8281_8491_0_-1_0.jpg,train,P03
448,bottle,"open,inhand",00011755_P03_19_8281_8491_0_-1_2.jpg,train,P03
449,bottle,outofhand,00011737_P22_05_61321_61351_0_-1_0.jpg,validation,P22
450,bottle,"close,inhand",00011631_P24_08_5821_6001_0_-1_3.jpg,test,P24
451,bottle,inhand,00011346_P30_03_15841_16051_1_-1_3.jpg,test,P30
452,bottle,"close,outofhand",00011328_P30_03_16111_16201_0_-1_2.jpg,test,P30
453,bottle,"close,outofhand",00011631_P24_08_5821_6001_0_-1_0.jpg,test,P24
454,bottle,"close,inhand",00011631_P24_08_5821_6001_0_-1_1.jpg,test,P24
455,bottle,"open,inhand",00011152_P24_05_73831_73981_1_-1_0.jpg,test,P24
456,bottle,"outofhand,close",00011328_P30_03_16111_16201_0_-1_0.jpg,test,P30
457,bottle,"open,inhand",00011346_P30_03_15841_16051_1_-1_0.jpg,test,P30
458,bottle,"open,inhand",00011152_P24_05_73831_73981_1_-1_3.jpg,test,P24
459,bottle,inhand,00011346_P30_03_15841_16051_1_-1_1.jpg,test,P30
460,bottle,"open,inhand",00011138_P24_08_54631_54751_0_-1_3.jpg,test,P24
461,bottle,"open,inhand",00010849_P22_05_60421_60721_0_-2_4.jpg,validation,P22
462,bottle,"open,inhand",00011138_P24_08_54631_54751_0_-1_0.jpg,test,P24
463,bottle,"open,inhand",00011152_P24_05_73831_73981_1_-1_2.jpg,test,P24
464,bottle,"open,inhand",00011138_P24_08_54631_54751_0_-1_1.jpg,test,P24
465,bottle,"open,inhand",00010849_P22_05_60421_60721_0_-2_3.jpg,validation,P22
466,bottle,"open,inhand",00010483_P05_03_5011_6001_0_-2_2.jpg,validation,P05
467,bottle,inhand,00010483_P05_03_5011_6001_0_-2_4.jpg,validation,P05
468,bottle,"open,inhand",00010544_P01_18_67351_67441_0_-1_0.jpg,train,P01
469,bottle,"open,inhand",00011138_P24_08_54631_54751_0_-1_2.jpg,test,P24
470,bottle,"open,inhand",00010544_P01_18_67351_67441_0_-1_2.jpg,train,P01
471,bottle,"open,outofhand",00010404_P22_07_124831_125191_1_-1_0.jpg,validation,P22
472,bottle,"open,inhand",00010483_P05_03_5011_6001_0_-2_3.jpg,validation,P05
473,bottle,"open,inhand",00010544_P01_18_67351_67441_0_-1_1.jpg,train,P01
474,bottle,"open,outofhand",00015060_P20_04_126061_127561_0_-2_9.jpg,test,P20
475,bottle,"open,inhand",00010483_P05_03_5011_6001_0_-2_0.jpg,validation,P05
476,bottle,"close,inhand",00010101_P24_08_54091_54241_0_-2_3.jpg,test,P24
477,bottle,"open,inhand",00010404_P22_07_124831_125191_1_-1_8.jpg,validation,P22
478,bottle,"close,inhand",00010101_P24_08_54091_54241_0_-2_2.jpg,test,P24
479,bottle,"close,inhand",00009983_P08_07_181_211_0_-1_0.jpg,train,P08
480,bottle,outofhand,00009875_P22_15_35401_35521_1_-1_0.jpg,validation,P22
481,bottle,"close,outofhand",00010101_P24_08_54091_54241_0_-2_1.jpg,test,P24
482,bottle,"close,outofhand",00010101_P24_08_54091_54241_0_-2_0.jpg,test,P24
483,bottle,"close,outofhand",00011631_P24_08_5821_6001_0_-1_4.jpg,test,P24
484,bottle,inhand,00009875_P22_15_35401_35521_1_-1_2.jpg,validation,P22
485,bottle,"close,outofhand",00009780_P03_02_5401_6811_0_-2_8.jpg,train,P03
486,bottle,"close,outofhand",00009749_P22_05_22381_22441_0_-1_1.jpg,validation,P22
487,bottle,"open,outofhand",00009780_P03_02_5401_6811_0_-2_32.jpg,train,P03
488,bottle,"close,inhand",00009780_P03_02_5401_6811_0_-2_16.jpg,train,P03
489,bottle,inhand,00009455_P12_04_1651_1921_1_-1_4.jpg,test,P12
490,bottle,"close,outofhand",00009522_P24_07_44281_44401_1_-1_2.jpg,test,P24
491,bottle,"inhand,close",00009433_P30_05_185911_186121_1_-1_1.jpg,test,P30
492,bottle,"close,outofhand",00009522_P24_07_44281_44401_1_-1_1.jpg,test,P24
493,bottle,"inhand,close",00009279_P24_08_54391_54511_1_-1_0.jpg,test,P24
494,bottle,"inhand,open",00009433_P30_05_185911_186121_1_-1_0.jpg,test,P30
495,bottle,"open,inhand",00009279_P24_08_54391_54511_1_-1_1.jpg,test,P24
496,bottle,"open,inhand",00009780_P03_02_5401_6811_0_-2_24.jpg,train,P03
497,bottle,"open,inhand",00009207_P01_01_58261_59161_0_-2_10.jpg,train,P01
498,bottle,"close,outofhand",00009037_P24_02_8851_8911_0_-1_0.jpg,test,P24
499,bottle,"open,inhand",00009207_P01_01_58261_59161_0_-2_5.jpg,train,P01
500,bottle,"open,inhand",00009207_P01_01_58261_59161_0_-2_0.jpg,train,P01
501,bottle,"close,outofhand",00009037_P24_02_8851_8911_0_-1_1.jpg,test,P24
502,bottle,"open,inhand",00009207_P01_01_58261_59161_0_-2_15.jpg,train,P01
503,bottle,inhand,00008856_P24_02_8041_8341_0_-2_1.jpg,test,P24
504,bottle,"open,inhand",00009780_P03_02_5401_6811_0_-2_0.jpg,train,P03
505,bottle,"close,inhand",00008630_P03_19_181_331_0_-2_2.jpg,train,P03
506,bottle,"close,inhand",00008856_P24_02_8041_8341_0_-2_2.jpg,test,P24
507,bottle,"close,inhand",00008856_P24_02_8041_8341_0_-2_0.jpg,test,P24
508,bottle,"close,outofhand",00008609_P01_09_152821_153031_0_-2_0.jpg,train,P01
509,bottle,"open,inhand",00008445_P24_08_38911_39211_0_-2_2.jpg,test,P24
510,bottle,"inhand,close",00008609_P01_09_152821_153031_0_-2_2.jpg,train,P01
511,bottle,"open,inhand",00008445_P24_08_38911_39211_0_-2_3.jpg,test,P24
512,bottle,"close,inhand",00008630_P03_19_181_331_0_-2_1.jpg,train,P03
513,bottle,"close,inhand",00008630_P03_19_181_331_0_-2_0.jpg,train,P03
514,bottle,"close,outofhand",00008272_P24_08_54901_55051_0_-2_3.jpg,test,P24
515,bottle,"close,inhand",00008384_P02_09_2701_3391_0_-2_8.jpg,test,P02
516,bottle,"open,inhand",00008228_P03_28_2971_3451_0_-1_3.jpg,train,P03
517,bottle,"inhand,open",00008228_P03_28_2971_3451_0_-1_9.jpg,train,P03
518,bottle,"open,inhand",00008445_P24_08_38911_39211_0_-2_1.jpg,test,P24
519,bottle,"open,inhand",00008228_P03_28_2971_3451_0_-1_12.jpg,train,P03
520,bottle,"open,inhand",00008165_P03_19_14641_15301_1_-2_12.jpg,train,P03
521,bottle,"open,outofhand",00008228_P03_28_2971_3451_0_-1_0.jpg,train,P03
522,bottle,"close,inhand",00008272_P24_08_54901_55051_0_-2_0.jpg,test,P24
523,bottle,"open,inhand",00008445_P24_08_38911_39211_0_-2_0.jpg,test,P24
524,bottle,"close,inhand",00008272_P24_08_54901_55051_0_-2_1.jpg,test,P24
525,bottle,"open,inhand",00008228_P03_28_2971_3451_0_-1_6.jpg,train,P03
526,bottle,"open,inhand",00008165_P03_19_14641_15301_1_-2_6.jpg,train,P03
527,bottle,"open,inhand",00008143_P07_09_15661_16921_2_-2_0.jpg,validation,P07
528,bottle,"close,inhand",00008043_P03_19_12421_12691_1_-1_4.jpg,train,P03
529,bottle,"close,inhand",00008043_P03_19_12421_12691_1_-1_3.jpg,train,P03
530,bottle,"close,inhand",00008043_P03_19_12421_12691_1_-1_1.jpg,train,P03
531,bottle,"close,inhand",00008043_P03_19_12421_12691_1_-1_0.jpg,train,P03
532,bottle,"inhand,open",00007879_P24_05_73561_73771_1_-1_4.jpg,test,P24
533,bottle,"close,inhand",00008165_P03_19_14641_15301_1_-2_3.jpg,train,P03
534,bottle,"close,inhand",00008043_P03_19_12421_12691_1_-1_2.jpg,train,P03
535,bottle,"close,inhand",00007879_P24_05_73561_73771_1_-1_2.jpg,test,P24
536,bottle,"close,inhand",00007879_P24_05_73561_73771_1_-1_1.jpg,test,P24
537,bottle,"open,inhand",00007879_P24_05_73561_73771_1_-1_3.jpg,test,P24
538,bottle,"open,inhand",00007837_P03_28_1411_2161_0_-2_12.jpg,train,P03
539,bottle,"open,inhand",00007837_P03_28_1411_2161_0_-2_4.jpg,train,P03
540,bottle,"close,inhand",00007611_P05_03_7741_7951_1_-1_1.jpg,validation,P05
541,bottle,"open,inhand",00008165_P03_19_14641_15301_1_-2_9.jpg,train,P03
542,bottle,"open,inhand",00007837_P03_28_1411_2161_0_-2_8.jpg,train,P03
543,bottle,"close,inhand",00007611_P05_03_7741_7951_1_-1_3.jpg,validation,P05
544,bottle,"inhand,close",00007837_P03_28_1411_2161_0_-2_16.jpg,train,P03
545,bottle,"close,outofhand",00007837_P03_28_1411_2161_0_-2_0.jpg,train,P03
546,bottle,"open,inhand",00007329_P03_19_8551_9121_1_-1_9.jpg,train,P03
547,bottle,"open,inhand",00007447_P03_28_2491_2731_1_-2_4.jpg,train,P03
548,bottle,"close,inhand",00007611_P05_03_7741_7951_1_-1_2.jpg,validation,P05
549,bottle,"close,inhand",00007879_P24_05_73561_73771_1_-1_0.jpg,test,P24
550,bottle,"inhand,close",00007453_P24_05_74221_74311_0_-1_2.jpg,test,P24
551,bottle,"close,inhand",00007453_P24_05_74221_74311_0_-1_0.jpg,test,P24
552,bottle,"open,inhand",00007447_P03_28_2491_2731_1_-2_3.jpg,train,P03
553,bottle,"open,inhand",00007326_P03_09_2941_3211_1_-1_1.jpg,train,P03
554,bottle,"open,inhand",00007329_P03_19_8551_9121_1_-1_12.jpg,train,P03
555,bottle,"open,inhand",00007326_P03_09_2941_3211_1_-1_4.jpg,train,P03
556,bottle,"open,inhand",00007329_P03_19_8551_9121_1_-1_3.jpg,train,P03
557,bottle,"open,inhand",00007326_P03_09_2941_3211_1_-1_2.jpg,train,P03
558,bottle,"open,inhand",00007326_P03_09_2941_3211_1_-1_0.jpg,train,P03
559,bottle,"open,inhand",00007326_P03_09_2941_3211_1_-1_3.jpg,train,P03
560,bottle,"open,outofhand",00007198_P03_02_8401_8431_0_-1_0.jpg,train,P03
561,bottle,"close,outofhand",00007123_P22_05_21451_22051_1_-2_12.jpg,validation,P22
562,bottle,"open,inhand",00007165_P05_03_4771_4891_0_-1_3.jpg,validation,P05
563,bottle,"close,outofhand",00007123_P22_05_21451_22051_1_-2_6.jpg,validation,P22
564,bottle,inhand,00007165_P05_03_4771_4891_0_-1_2.jpg,validation,P05
565,bottle,"open,inhand",00007329_P03_19_8551_9121_1_-1_6.jpg,train,P03
566,bottle,"close,outofhand",00007123_P22_05_21451_22051_1_-2_9.jpg,validation,P22
567,bottle,"inhand,close",00007165_P05_03_4771_4891_0_-1_1.jpg,validation,P05
568,bottle,"close,inhand",00006598_P22_05_60121_60211_0_-1_0.jpg,validation,P22
569,bottle,inhand,00006700_P03_02_6871_7201_0_-2_4.jpg,train,P03
570,bottle,"close,inhand",00006700_P03_02_6871_7201_0_-2_8.jpg,train,P03
571,bottle,inhand,00006603_P30_03_15871_16051_1_-2_1.jpg,test,P30
572,bottle,"open,inhand",00006700_P03_02_6871_7201_0_-2_2.jpg,train,P03
573,bottle,"close,inhand",00006568_P20_04_131641_132001_0_-2_2.jpg,test,P20
574,bottle,inhand,00006568_P20_04_131641_132001_0_-2_6.jpg,test,P20
575,bottle,"close,inhand",00006568_P20_04_131641_132001_0_-2_0.jpg,test,P20
576,bottle,outofhand,00006549_P24_05_42091_42391_0_-2_1.jpg,test,P24
577,bottle,outofhand,00006549_P24_05_42091_42391_0_-2_0.jpg,test,P24
578,bottle,"close,inhand",00007453_P24_05_74221_74311_0_-1_1.jpg,test,P24
579,bottle,"open,outofhand",00006549_P24_05_42091_42391_0_-2_3.jpg,test,P24
580,bottle,inhand,00006603_P30_03_15871_16051_1_-2_0.jpg,test,P30
581,bottle,"close,inhand",00006310_P03_19_13861_13921_0_-1_1.jpg,train,P03
582,bottle,"close,inhand",00006310_P03_19_13861_13921_0_-1_0.jpg,train,P03
583,bottle,"close,inhand",00006288_P02_09_67321_67891_1_-2_12.jpg,test,P02
584,bottle,"close,outofhand",00006075_P31_05_18271_18571_1_-1_4.jpg,test,P31
585,bottle,"open,inhand",00006288_P02_09_67321_67891_1_-2_0.jpg,test,P02
586,bottle,"open,inhand",00009207_P01_01_58261_59161_0_-2_20.jpg,train,P01
587,bottle,outofhand,00006075_P31_05_18271_18571_1_-1_3.jpg,test,P31
588,bottle,"open,inhand",00006288_P02_09_67321_67891_1_-2_6.jpg,test,P02
589,bottle,outofhand,00006075_P31_05_18271_18571_1_-1_1.jpg,test,P31
590,bottle,"open,inhand",00006288_P02_09_67321_67891_1_-2_9.jpg,test,P02
591,bottle,"open,inhand",00006288_P02_09_67321_67891_1_-2_3.jpg,test,P02
592,bottle,"close,outofhand",00005956_P24_05_24121_24511_1_-2_0.jpg,test,P24
593,bottle,"close,inhand",00005956_P24_05_24121_24511_1_-2_2.jpg,test,P24
594,bottle,"close,inhand",00005956_P24_05_24121_24511_1_-2_4.jpg,test,P24
595,bottle,"open,outofhand",00005969_P20_04_126061_127561_2_-1_36.jpg,test,P20
596,bottle,"close,inhand",00005956_P24_05_24121_24511_1_-2_8.jpg,test,P24
597,bottle,"close,inhand",00005956_P24_05_24121_24511_1_-2_6.jpg,test,P24
598,bottle,"close,outofhand",00005773_P08_05_68281_68671_1_-1_0.jpg,train,P08
599,bottle,"close,inhand",00005773_P08_05_68281_68671_1_-1_2.jpg,train,P08
600,bottle,"close,inhand",00005773_P08_05_68281_68671_1_-1_4.jpg,train,P08
601,bottle,"inhand,close",00005773_P08_05_68281_68671_1_-1_8.jpg,train,P08
602,bottle,"open,inhand",00005560_P01_02_29461_29791_1_-2_3.jpg,train,P01
603,bottle,"open,inhand",00005560_P01_02_29461_29791_1_-2_2.jpg,train,P01
604,bottle,"open,inhand",00005560_P01_02_29461_29791_1_-2_1.jpg,train,P01
605,bottle,"close,inhand",00005470_P03_02_8071_8311_0_-2_4.jpg,train,P03
